phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,parallax_over_error,ag_gspphot,teff_gspphot,logg_gspphot
19.687738,20.561396,18.731464,0.17658872216725,0.45848575,0.3851564,,,
20.448376,20.757614,20.097374,0.23318155277387584,0.77934843,0.29920065,,,
15.59569,16.06057,14.967585,0.8814488644682175,0.034295224,25.701796,0.0668,5062.9307,4.4212
19.261734,20.595793,18.149336,0.9819757227219491,0.29839832,3.290822,,,
19.603544,19.887829,19.17112,-0.19361515257890918,0.34850475,-0.5555596,,,
19.439413,21.257433,18.1764,2.742010929945661,0.3863871,7.096538,,,
17.988403,18.571562,17.285648,0.5358906129943258,0.12925212,4.1460876,0.0101,4522.6343,4.8233
14.222811,14.557388,13.697306,0.808832031491177,0.10956734,7.3820543,0.0532,5600.529,3.5967
20.009523,20.50155,19.451159,0.020498474823972393,0.5850317,0.03503823,,,
18.449417,19.920706,17.251818,2.781175829617836,0.17366724,16.014397,0.4062,3348.392,4.9463
17.925177,19.166157,16.82156,1.9208359996238547,0.1289489,14.896103,0.4774,3571.14,4.2918
19.553047,20.968199,18.301226,1.9727290279766843,0.4248236,4.6436424,,,
13.091684,13.472687,12.515461,1.165926752575808,0.17854162,6.5302796,0.1645,5656.2573,3.864
20.587185,21.04216,19.598305,1.3257010550285613,1.3724823,0.96591485,,,
17.362652,17.806406,16.791832,0.48155637227880177,0.105577655,4.561158,0.0071,5050.6826,4.7009
19.689285,20.500513,18.872583,0.25097508811437136,0.42160907,0.59527916,,,
16.433609,17.210115,15.5804,1.7126390687128996,0.065619,26.099745,0.3155,4282.1997,4.6666
18.133503,19.587513,16.957035,3.7416802542474494,0.16840896,22.217821,0.3456,3269.7332,4.6743
18.902418,19.859156,17.98561,0.7339090028956957,0.25297913,2.9010653,0.0069,3707.5786,4.9836
19.54836,20.39891,18.608232,0.16298729824106595,0.40246153,0.40497607,,,
20.247704,21.267937,18.887636,0.2673040612335463,0.6784168,0.39401156,,,
20.514753,21.910246,19.285133,1.1121185006993672,0.9774912,1.1377274,,,
17.705688,18.150791,17.104961,0.5210618835417937,0.116230346,4.483011,0.0026,4916.1606,4.7853
18.406885,18.938807,17.760563,0.1821930743171862,0.23576505,0.77277386,0.0053,4673.8257,4.8233
18.56757,19.801128,17.489677,1.2088808154548047,0.21890208,5.522473,0.1384,3519.9883,4.5922
14.029652,14.380382,13.513791,1.2624595692060745,0.021215487,59.50651,0.1681,5780.7617,4.3151
18.64204,19.97401,17.321032,1.9374257164576563,0.18676624,10.373532,0.2454,3299.0361,4.8983
17.755293,18.559063,16.886877,0.930659222961957,0.1185167,7.852558,0.0075,3895.304,4.711
19.645653,20.649315,18.494835,1.1950169860932423,0.45979962,2.5989952,,,
18.59769,19.963608,17.459497,1.6915994266151104,0.21561615,7.845421,0.0908,3278.0042,4.611
19.629585,20.545673,18.552769,0.8042175683375873,0.38985437,2.0628667,,,
20.106194,20.703312,19.52935,-1.4858851586594761,0.69170403,-2.1481516,,,
16.793808,17.199572,16.214977,0.6079875783347561,0.06936441,8.765122,0.0066,5102.7266,4.5735
12.380554,12.752624,11.8357725,2.551146400918084,0.029879523,85.381096,0.0768,5422.44,4.2414
20.720577,21.39893,19.482462,0.9232563065502669,1.3087926,0.705426,,,
17.755713,18.535126,16.867151,1.0478385661273064,0.119015716,8.804203,0.0274,3852.913,4.8349
18.549007,18.943476,17.970427,-0.1265246937880668,0.18464832,-0.6852198,0.0051,5055.115,4.7906
18.142656,19.750174,16.90752,4.607924425401897,0.15798949,29.16602,0.4398,3257.5784,4.9851
16.561792,16.952461,15.990024,0.480569828561452,0.058137443,8.266098,0.0109,5216.6533,4.6382
14.723018,15.093928,14.187766,0.848821555749968,0.022310186,38.046368,0.1615,5662.2036,4.28
17.418325,18.47597,16.413057,1.0161932936731228,0.09898695,10.265932,0.4447,3923.509,4.7022
14.093542,14.427204,13.586608,1.5166140316454901,0.023405917,64.79618,0.0513,5654.295,4.4323
19.996595,20.87982,18.794996,2.0564687676885907,0.52887577,3.888378,,,
16.976622,17.319792,16.446806,0.5445654916712711,0.09178827,5.932844,0.0044,5459.1904,4.6303
19.667007,20.700283,18.844276,0.4014146684068058,0.40576476,0.98927927,,,
19.674873,20.592613,18.845995,-0.23293700309837495,0.42944762,-0.54241073,,,
20.18859,21.03365,19.15103,-0.23817180439250163,0.6027048,-0.39517158,,,
20.520998,20.895746,19.938555,-0.1617690635064348,0.991873,-0.16309454,,,
16.834526,17.384527,16.134539,0.6761265923432827,0.06244866,10.82692,0.0145,4539.9375,4.4069
