,Zini,MH,logAge,Mini,int_IMF,Mass,Log luminosity,Log effective temperature,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Absolute magnitude,G_BPmag,G_RPmag,Color index
92,0.0152,0.01508,10.0,1.0348836184,2.4799355056,1.03,1.87,3.636,2.077,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-7.93e-11,0.0,0.6919,0.2929,0.002252,0.001182,0.006636,-1.0,0.01514,0.095,0.321,0.983,-0.465,1.448
93,0.0152,0.01508,10.0,1.0349775553,2.4799536762,1.03,1.916,3.633,2.019,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-9.42e-11,0.0,0.6919,0.2929,0.002251,0.001183,0.006636,-1.0,0.01514,-0.019,0.222,0.897,-0.572,1.4689999999999999
94,0.0152,0.01508,10.0,1.0350606441,2.4799697453,1.029,1.96,3.6301,1.963,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-1.11e-10,0.0,0.6919,0.2929,0.002251,0.001183,0.006636,-1.0,0.01514,-0.13,0.126,0.812,-0.675,1.487
95,0.0152,0.01508,10.0,1.0351366997,2.4799844516,1.029,2.004,3.6271,1.907,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-1.31e-10,0.0,0.6919,0.2929,0.002251,0.001183,0.006636,-1.0,0.01514,-0.24,0.033,0.73,-0.775,1.505
96,0.0152,0.01508,10.0,1.0352082253,2.4799982796,1.029,2.049,3.6241,1.85,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-1.56e-10,0.0,0.6919,0.2929,0.002251,0.001183,0.006636,-1.0,0.01514,-0.353,-0.062,0.646,-0.878,1.524
97,0.0152,0.01508,10.0,1.0352715254,2.4800105157,1.029,2.092,3.6211,1.794,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-1.84e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-0.461,-0.153,0.565,-0.976,1.541
98,0.0152,0.01508,10.0,1.0353313684,2.4800220818,1.028,2.137,3.618,1.737,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-2.17e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-0.572,-0.246,0.482,-1.076,1.558
99,0.0152,0.01508,10.0,1.0353835821,2.4800321722,1.028,2.179,3.615,1.683,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-2.55e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-0.676,-0.332,0.407,-1.169,1.576
100,0.0152,0.01508,10.0,1.03543365,2.4800418468,1.027,2.222,3.6119,1.627,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-3e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-0.785,-0.421,0.328,-1.265,1.593
101,0.0152,0.01508,10.0,1.0354794264,2.4800506912,1.027,2.265,3.6087,1.572,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-3.54e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-0.892,-0.508,0.25,-1.359,1.609
102,0.0152,0.01508,10.0,1.0355205536,2.4800586365,1.026,2.306,3.6056,1.518,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-4.14e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-0.995,-0.59,0.178,-1.449,1.627
103,0.0152,0.01508,10.0,1.0355592966,2.4800661206,1.026,2.348,3.6024,1.463,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-4.87e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-1.1,-0.673,0.11,-1.542,1.6520000000000001
104,0.0152,0.01508,10.0,1.0355945826,2.4800729363,1.025,2.389,3.5992,1.408,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-5.71e-10,0.0,0.6919,0.293,0.002251,0.001183,0.006636,-1.0,0.01514,-1.204,-0.754,0.046,-1.633,1.679
105,0.0152,0.01508,10.0,1.0356268883,2.4800791759,1.025,2.43,3.596,1.354,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-6.68e-10,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.305,-0.829,-0.01,-1.72,1.71
106,0.0152,0.01508,10.0,1.0356571674,2.4800850237,1.024,2.471,3.5927,1.3,3,0.0,0.452,0.0,0.0,0.0,0.0,0.0,-1,-7.82e-10,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.408,-0.905,-0.066,-1.808,1.742
107,0.0152,0.01508,10.0,1.0356844664,2.4800902956,1.023,2.511,3.5895,1.247,3,0.0,0.452,12.4,8.99,6.28,4.84,3.93,4,-9.12e-10,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.507,-0.978,-0.119,-1.892,1.773
108,0.0152,0.01508,10.0,1.0357092619,2.4800950838,1.022,2.55,3.5862,1.195,3,0.0,0.452,13.82,9.87,6.87,5.31,4.31,3,-1.06e-09,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.604,-1.044,-0.161,-1.972,1.811
109,0.0152,0.01508,10.0,1.0357328653,2.4800996415,1.021,2.589,3.5828,1.141,3,0.0,0.452,15.44,10.87,7.53,5.83,4.73,3,-1.24e-09,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.703,-1.111,-0.204,-2.054,1.8499999999999999
110,0.0152,0.01508,10.0,1.0357542038,2.4801037616,1.02,2.627,3.5795,1.089,3,0.0,0.452,17.2,11.94,8.23,6.38,5.18,3,-1.44e-09,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.799,-1.176,-0.244,-2.131,1.8869999999999998
111,0.0152,0.01508,10.0,1.0357739925,2.4801075824,1.019,2.665,3.5761,1.038,3,0.0,0.452,19.15,13.11,9.0,6.98,5.67,3,-1.67e-09,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.893,-1.231,-0.266,-2.204,1.9380000000000002
112,0.0152,0.01508,10.0,1.0357925892,2.4801111728,1.018,2.703,3.5726,0.985,3,0.0,0.452,21.35,14.4,9.85,7.65,6.22,3,-1.93e-09,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-1.988,-1.287,-0.287,-2.276,1.9889999999999999
113,0.0152,0.01508,10.0,1.0358099937,2.4801145329,1.017,2.741,3.5691,0.933,3,0.0,0.452,23.79,15.82,10.77,8.38,6.81,3,-2.24e-09,0.0,0.6919,0.293,0.002251,0.001184,0.006636,-1.0,0.01514,-2.081,-1.338,-0.301,-2.347,2.046
114,0.0152,0.01508,10.0,1.0358296633,2.4801183302,1.015,2.786,3.5648,0.87,3,0.0,0.452,27.14,17.74,12.01,9.36,7.61,3,-2.68e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.195,-1.392,-0.297,-2.426,2.129
115,0.0152,0.01508,10.0,1.0358475447,2.4801217821,1.014,2.83,3.5605,0.808,3,0.0,0.452,30.89,19.84,13.37,10.44,8.48,2,-3.2e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.305,-1.443,-0.291,-2.503,2.212
116,0.0152,0.01508,10.0,1.0358639956,2.4801249577,1.012,2.873,3.5561,0.746,3,0.0,0.452,35.09,22.16,14.86,11.62,9.45,2,-3.8e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.414,-1.484,-0.258,-2.57,2.312
117,0.0152,0.01508,10.0,1.0358792543,2.4801279031,1.009,2.917,3.5517,0.684,3,0.0,0.452,39.93,24.78,16.53,12.95,10.53,2,-4.53e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.522,-1.521,-0.218,-2.636,2.418
118,0.0152,0.01508,10.0,1.035893321,2.4801306183,1.007,2.959,3.5472,0.623,3,0.0,0.452,45.32,27.66,18.36,14.41,11.72,2,-5.38e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.628,-1.548,-0.157,-2.692,2.535
119,0.0152,0.01508,10.0,1.0359063148,2.4801331264,1.004,3.0,3.5427,0.562,3,0.0,0.452,51.4,30.84,20.37,16.01,13.03,2,-6.37e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.731,-1.567,-0.08,-2.742,2.662
120,0.0152,0.01508,10.0,1.0359184742,2.4801354733,1.001,3.042,3.5381,0.501,3,0.0,0.452,58.31,34.4,22.61,17.8,14.49,2,-7.55e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.834,-1.579,0.01,-2.785,2.795
121,0.0152,0.01508,10.0,1.0359295607,2.4801376131,0.998,3.082,3.5336,0.442,3,0.0,0.452,65.99,38.29,25.04,19.75,16.08,2,-8.91e-09,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-2.935,-1.58,0.126,-2.817,2.943
122,0.0152,0.01508,10.0,1.0359399319,2.4801396148,0.995,3.122,3.529,0.382,3,0.0,0.452,74.68,42.61,27.73,21.91,17.84,2,-1.05e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.034,-1.575,0.251,-2.842,3.093
123,0.0152,0.01508,10.0,1.0359495878,2.4801414784,0.991,3.16,3.5244,0.323,3,0.0,0.452,84.39,47.35,30.67,24.27,19.77,1,-1.24e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.131,-1.551,0.406,-2.848,3.254
124,0.0152,0.01508,10.0,1.0359584093,2.4801431809,0.987,3.198,3.5197,0.265,3,0.0,0.452,95.26,52.57,33.89,26.87,21.89,1,-1.45e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.226,-1.521,0.571,-2.847,3.418
125,0.0152,0.01508,10.0,1.0359668732,2.4801448143,0.982,3.236,3.515,0.207,3,0.0,0.452,107.41,58.31,37.41,29.7,24.21,1,-1.7e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.319,-1.461,0.783,-2.815,3.598
126,0.0152,0.01508,10.0,1.035974741,2.4801463327,0.977,3.272,3.5103,0.149,3,0.0,0.452,121.17,64.68,41.3,32.85,26.78,0,-1.99e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.411,-1.397,1.002,-2.78,3.782
127,0.0152,0.01508,10.0,1.0359820127,2.480147736,0.972,3.308,3.5056,0.092,3,0.0,0.452,136.37,71.6,45.5,36.26,29.56,0,-2.31e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.501,-1.348,1.171,-2.753,3.9240000000000004
128,0.0152,0.01508,10.0,1.0359889269,2.4801490704,0.966,3.343,3.501,0.036,3,0.0,0.452,153.08,79.07,50.02,39.92,32.55,0,-2.68e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.588,-1.288,1.354,-2.715,4.069
129,0.0152,0.01508,10.0,1.0359956026,2.4801503586,0.959,3.378,3.4964,-0.021,3,0.0,0.452,170.48,87.41,55.03,44.0,35.89,0,-3.11e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.674,-1.231,1.515,-2.677,4.192
130,0.0152,0.01508,10.0,1.0360008478,2.4801513708,0.953,3.403,3.4929,-0.063,3,0.0,0.452,181.4,94.16,59.08,47.3,38.58,0,-3.48e-08,0.0,0.6919,0.293,0.00225,0.001184,0.006636,-1.0,0.01514,-3.738,-1.19,1.627,-2.649,4.276
131,0.0152,0.01508,10.0,1.0360008478,2.4801513708,0.953,1.679,3.6673,2.359,4,0.0,0.472,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.6947,0.2902,0.00234,0.001062,0.00661,-1.0,0.01507,0.572,0.66,1.213,-0.045,1.258
132,0.0152,0.01508,10.0,1.0360877514,2.4801681394,0.953,1.687,3.6668,2.349,4,0.0,0.472,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.6947,0.2902,0.00234,0.001063,0.00661,-1.0,0.01507,0.553,0.643,1.198,-0.063,1.261
133,0.0152,0.01508,10.0,1.0361766815,2.4801852957,0.953,1.69,3.6666,2.345,4,0.0,0.472,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.6947,0.2902,0.00234,0.001063,0.00661,-1.0,0.01507,0.544,0.635,1.19,-0.072,1.262
134,0.0152,0.01508,10.0,1.0362657309,2.4802024717,0.953,1.69,3.6668,2.346,4,0.0,0.472,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.6947,0.2902,0.00234,0.001063,0.00661,-1.0,0.01507,0.544,0.634,1.189,-0.072,1.2610000000000001
135,0.0152,0.01508,10.0,1.0363553762,2.4802197591,0.953,1.688,3.6672,2.35,4,0.0,0.472,0.0,0.0,0.0,0.0,0.0,-1,-9.999999999999999e-31,0.0,0.6947,0.2902,0.00234,0.001063,0.00661,-1.0,0.01507,0.55,0.638,1.191,-0.067,1.258
