phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,parallax_over_error,ag_gspphot,teff_gspphot,logg_gspphot
12.471833,13.407583,11.474898,13.441761181225399,0.030667448,438.30713,,,
17.91409,18.427082,17.260555,24.370235927633658,0.118995346,204.79991,,,
8.805617,9.124765,8.309686,11.905828232320083,0.0251908,472.62604,0.0011,5627.1006,4.2329
16.115797,16.14795,16.051601,18.36136126908374,0.04792049,383.16302,,,
16.129074,17.78249,14.892041,12.97929256465639,0.05659782,229.32494,,,
9.654283,,,20.36064772342979,0.08255138,246.6421,,,
17.346357,19.437508,15.861204,12.803143971885374,0.16576469,77.236855,,,
14.210418,15.566051,13.055454,11.139849134916068,0.04139043,269.1407,0.5163,3524.5322,4.6083
12.697595,14.244136,11.388166,50.449295113393994,0.029936995,1685.1824,,,
20.40782,21.116787,18.895775,14.38373353590188,1.6905766,8.508183,,,
17.303976,19.256262,16.004065,11.288999391232867,0.084261104,133.9764,,,
10.839644,11.333727,10.189513,11.199700500008696,0.01752236,639.1662,0.0905,4946.9863,4.5796
5.435337,5.452402,4.9852085,15.093765422379212,0.3734542,40.41664,,,
17.630697,19.830568,16.287825,12.807586950656386,0.13413385,95.483635,,,
15.714677,17.219507,14.517735,10.808231773579932,0.040041428,269.92624,0.53,3386.4534,4.9279
13.0779295,14.623132,11.8690815,32.52232376317913,0.020869039,1558.4006,0.0042,3052.731,4.3317
15.77146,17.325058,14.5593,10.270873152979387,0.04158015,247.01384,0.4412,3340.6824,4.9239
19.818972,20.53347,18.379826,14.145823146250294,1.1729584,12.059953,,,
20.587246,21.503284,18.939186,10.041128992572329,1.460392,6.8756394,,,
10.082985,10.352586,9.421292,10.397165086191693,0.018377103,565.7674,0.2363,5698.8613,4.4075
18.662016,18.929476,17.841274,12.96333183692946,0.26651606,48.63997,,,
18.29259,20.707197,16.888502,10.299347947253118,0.17580602,58.58359,,,
9.700968,10.398988,8.896813,30.862572147591337,0.014951903,2064.1233,0.0027,4291.135,4.6169
12.347996,13.719951,11.190027,41.78087274986428,0.020863313,2002.6001,0.0,3129.8254,4.3087
8.555968,8.821563,8.123706,13.024134049416663,0.018279012,712.51843,3.0E-4,6074.999,4.3033
13.301507,14.496999,12.182954,11.573785201372502,0.11535127,100.33514,0.3163,3447.3196,4.1623
13.945525,15.130027,12.843247,10.387562665277006,0.080605,128.86996,0.2624,3413.3604,3.9633
15.017324,17.877363,13.566124,68.93347739427585,0.05350037,1288.4673,,,
20.688967,,,11.223680260049477,1.6698202,6.72149,,,
17.113401,17.201847,16.963413,10.173644362758486,0.0781196,130.23166,,,
18.07158,20.374617,16.642218,12.584476243549243,0.16807628,74.873604,,,
19.723877,20.691076,18.17303,10.852516617939397,1.1388233,9.529588,,,
14.86424,16.497507,13.633812,13.633034029222976,0.068204515,199.88461,,,
11.448389,12.446195,10.359296,26.477369069868192,0.089935385,294.40436,,,
13.404944,14.494221,12.009267,14.297017917059163,0.11239413,127.204315,,,
12.140906,13.0078945,11.226029,13.530327089123007,0.013889763,974.1223,0.4191,4212.282,4.662
17.750954,19.921711,16.385477,10.203582159723977,0.13646525,74.77055,,,
20.614271,21.578098,19.102835,11.274811799165475,1.2221875,9.225108,,,
20.67707,21.565294,18.896208,11.60317829382495,1.7889017,6.4862022,,,
20.860495,21.384354,19.378057,10.11317992194908,2.0475898,4.9390655,,,
12.517371,13.34555,11.626077,10.537939902270777,0.013858265,760.4083,,,
20.031534,20.597778,18.33648,15.869855182436956,2.5891013,6.129484,,,
17.822433,19.92543,16.481771,10.277060238962829,0.115713835,88.814445,,,
17.881508,18.040539,17.667587,12.656044673765848,0.0967364,130.83022,,,
17.759008,19.935802,16.41192,10.785752840426879,0.105975576,101.77583,,,
12.135484,12.793764,11.356865,10.442391891565306,0.011288732,925.0279,0.1444,4437.7993,4.6618
9.44055,,,10.433973531570313,0.06039302,172.76787,,,
17.315636,20.414886,15.755761,57.30677339297359,0.12934881,443.0406,,,
12.634272,13.775884,11.571619,15.85566215648339,0.25364798,62.510498,,,
11.970428,12.713126,11.131819,11.57647018649892,0.029902756,387.1372,,,
18.330637,20.929077,16.807735,22.033399043756113,0.18653777,118.11763,,,
15.554977,16.836924,14.436196,11.282685898075776,0.04167718,270.71616,0.3306,3409.2385,4.6753
19.953632,21.427189,18.415335,15.33896326316523,0.5743895,26.704811,,,
16.03626,17.670786,14.748509,10.205130439277594,0.10543984,96.786285,,,
18.604277,20.826805,17.179941,10.055887368262225,0.29580295,33.99522,0.0299,2780.104,4.9846
13.939034,15.37378,12.765983,20.29610911564859,0.020621322,984.2293,2.0E-4,3106.4526,4.3152
20.176075,21.46436,18.629648,13.708878418002776,1.1861067,11.557879,,,
9.052192,9.424108,8.5050955,16.14332270495341,0.04700057,343.4708,0.121,5552.63,4.4021
11.0223255,11.541885,10.348657,11.365543306377884,0.017810674,638.13104,0.0712,4811.2734,4.5883
13.030863,14.012755,12.048447,10.608535816285432,0.017606705,602.52814,0.4838,4099.5254,4.6427
15.989557,17.374928,14.831501,10.579427391369832,0.052690443,200.78456,0.439,3354.2317,4.6375
15.421702,16.908333,14.234258,13.752846130343107,0.043385543,316.99146,,,
14.8697815,15.422896,13.05898,10.063426135469737,0.16623203,60.53843,,,
20.115917,21.24404,18.55639,13.155445564702804,0.53403866,24.633883,,,
18.625885,19.023691,18.06425,14.53730623040356,0.204285,71.16189,,,
15.765861,17.645126,14.47605,11.384735720842881,0.060796812,187.25876,,,
17.04153,18.89742,15.770444,10.397991733413946,0.08376394,124.13446,0.6857,3222.8086,5.0003
15.897544,17.5199,14.676581,11.124513361135412,0.048624706,228.78316,,,
17.154512,19.168995,15.827987,15.02065868119293,0.13375366,112.30092,,,
10.421544,11.2227,9.5005865,31.769444908337288,0.0694536,457.4197,,,
15.577706,17.098877,14.382057,11.82708021916247,0.03535966,334.4795,,,
14.271796,15.563616,13.144831,11.288821018632136,0.024657022,457.83392,0.3555,3521.3005,4.7047
15.174983,16.79181,13.948775,12.425542330395038,0.036404826,341.31583,,,
17.920559,20.302523,16.554144,10.722997944485675,0.21171166,50.649067,,,
14.811616,16.230137,13.6432705,12.184789498261692,0.029362671,414.9755,0.5173,3477.903,4.8534
14.683738,16.011047,13.55131,12.049857384854645,0.027412267,439.579,0.4917,3520.8657,4.7922
14.677144,16.125294,13.504917,16.818102436464716,0.033024073,509.268,,,
17.308966,19.414387,15.951423,13.501601138564363,0.098075114,137.66592,,,
13.747833,15.294498,12.538542,21.524586144689753,0.019424213,1108.1317,,,
11.368286,11.984541,10.564095,12.318571117185819,0.041419853,297.4074,0.006,4339.305,4.496
15.70584,17.147888,14.535536,10.935924374747728,0.05580485,195.96727,0.484,3386.444,4.7265
15.36692,17.18463,14.086062,22.380260192491992,0.035797503,625.19055,3.0E-4,3082.982,5.0783
13.78855,14.094307,13.072504,11.6075362130097,0.50726104,22.882769,,,
10.42085,10.878162,9.803716,11.500904403851337,0.018125124,634.5283,0.0011,5091.5757,4.5166
12.133046,13.071505,11.164223,14.739575560512773,0.025514256,577.6996,0.4847,4175.291,4.6553
15.516384,16.790705,14.402739,10.196103646716816,0.043583144,233.94604,0.5494,3569.615,4.9623
20.870169,21.073492,19.622292,10.14550145358443,3.0049708,3.3762395,,,
12.775514,13.750864,11.799882,16.10825658549216,0.01945628,827.92065,,,
16.170301,17.621384,15.001,10.025804408384051,0.054529425,183.86044,0.5729,3434.4878,4.9949
12.949484,15.111021,11.596436,79.92625234127838,0.2547965,313.6866,,,
18.802298,19.080612,17.542543,14.607950667202248,0.71329707,20.479477,,,
15.903144,17.445599,14.700154,10.13542185746136,0.05215269,194.34131,0.5027,3366.6897,4.9427
6.046234,6.6135497,5.3301015,10.726504789420861,0.023657495,453.40833,,,
16.790396,16.924355,16.523645,18.23713111293647,0.07308472,249.53412,,,
14.610177,16.222881,13.327358,20.637021525521867,0.025352506,814.00323,6.0E-4,3165.3833,4.9637
17.431606,19.690174,16.07421,14.27272327101567,0.13221732,107.948975,,,
17.087723,18.850887,15.6535425,12.897058527772085,0.098925166,130.37187,,,
14.307797,15.72148,13.143836,12.537588622006965,0.028729983,436.39386,,,
17.819706,20.035461,16.46808,11.128808254431632,0.12540863,88.740364,,,
20.519648,20.413733,19.325226,13.11994286470221,1.526058,8.597277,,,
11.839957,12.501058,10.977199,11.155967618892092,0.22655782,49.24115,0.1611,4321.0723,4.3894
19.13461,19.662392,18.452784,15.01659440789221,0.2848553,52.716568,,,
17.7042,20.10309,16.306091,14.346469639747145,0.11655615,123.086334,,,
8.883679,9.151502,8.449765,11.313970434382608,0.015158107,746.39734,7.0E-4,6053.054,4.2965
16.344091,18.722538,14.943427,26.368489022669337,0.08141696,323.86975,,,
16.675484,16.742102,16.569614,12.510099626181974,0.06350997,196.97852,,,
17.431805,17.64376,17.104345,19.702228912467387,0.09154892,215.20984,,,
11.542377,12.090983,10.847986,10.293555634617135,0.018978825,542.37054,0.0598,4686.7134,4.6231
13.510515,14.542359,12.504212,13.769034715199883,0.017358907,793.19714,0.4105,3818.8496,4.8175
19.21421,21.518702,17.75771,10.869151968014013,0.32910743,33.02615,,,
19.456848,20.149664,17.926725,10.753471798891766,1.0672786,10.075599,,,
15.909185,17.675072,14.643105,14.167567460658175,0.045294706,312.78638,,,
15.065553,16.547327,13.88174,11.687293612238376,0.028691763,407.33966,0.5208,3435.442,4.8663
16.529325,16.379816,15.33913,29.564010944645158,0.06534779,452.41025,,,
15.555104,17.290897,14.244407,10.745459136169176,0.12879102,83.4333,,,
10.61236,11.061523,10.002186,10.883294487018382,0.013115096,829.8295,0.0818,5140.236,4.5695
15.19459,16.725962,13.993931,12.490427167958538,0.028285751,441.5802,,,
19.529558,19.99335,18.989948,10.226108780071238,0.48083508,21.267393,,,
14.286575,15.950076,13.048434,20.18865321043542,0.02227085,906.5057,,,
18.947083,20.097673,17.460325,12.94967518954956,0.98299086,13.17375,,,
20.672455,20.673199,19.031694,11.602456321387228,2.1032536,5.5164323,,,
16.932842,18.598913,15.624237,13.168138900429803,0.075953536,173.37099,,,
13.360234,14.373404,12.361849,10.434386377506804,0.014644447,712.5149,1.1286,4223.916,4.2608
13.709552,14.953004,12.603855,11.47570056879526,0.016808165,682.74554,,,
17.584589,20.091036,16.188894,16.201341326345247,0.12411452,130.53542,,,
14.291802,15.731177,13.116948,13.871689004081048,0.025355013,547.09845,,,
14.950773,16.22389,13.83481,10.970326687301514,0.052926823,207.27347,0.5185,3579.1948,4.8877
11.428378,11.963019,10.740816,10.024951758946198,0.027876785,359.6165,0.0056,4638.836,4.547
15.996838,17.90132,14.704112,17.222585202301577,0.048578873,354.52832,,,
15.5492935,17.416792,14.256689,13.757523836698335,0.047979236,286.73914,,,
11.909225,12.797698,10.978683,15.717041871164973,0.0166203,945.6533,,,
16.792027,16.822306,16.740757,10.786262709987044,0.05703631,189.11221,,,
16.350712,18.095016,15.08538,12.666210976081498,0.0620952,203.98051,,,
10.089202,10.581431,9.426053,11.393146234543382,0.014618667,779.356,0.0018,4800.019,4.3541
10.629398,11.090872,9.896721,15.821945911786772,0.015941264,992.51514,0.1092,4862.588,4.666
19.097696,19.581785,18.503057,13.328706539872876,0.24024655,55.479286,,,
19.69004,21.699194,18.126846,10.680609956108071,0.408138,26.169113,,,
17.268211,19.03644,15.818988,10.210642648725917,0.13552742,75.34006,,,
15.595042,16.840908,14.159833,10.073243685900932,0.05571049,180.81413,,,
20.496786,20.95085,19.277025,10.973378907183996,1.2289329,8.9291935,,,
18.712708,21.211245,17.273233,11.91494596584001,0.24522288,48.58823,,,
17.611572,19.836983,16.233992,13.626233078170635,0.10301885,132.26932,,,
16.198841,17.557415,14.688521,12.011946929542601,0.62419903,19.243776,,,
12.703965,14.178287,11.515179,38.32153945598393,0.022040498,1738.6876,0.0641,3286.684,4.9294
12.476757,13.339913,11.556569,10.816786637776588,0.013844106,781.32794,,,
12.910525,13.954205,11.89029,18.09114327806036,0.02270262,796.8747,,,
12.046882,12.974495,11.089111,16.457092312982,0.015763655,1043.9896,,,
8.900412,9.222682,8.409692,11.916100524088378,0.019770216,602.72986,0.0022,5680.302,4.2092
18.619055,21.444178,17.124146,15.278811518751777,0.25217798,60.58741,0.004,2647.9949,5.147
18.059818,18.17117,17.88283,12.314618396756474,0.14652573,84.04407,,,
10.779752,11.270843,10.129942,11.93436225476057,0.021258274,561.3985,0.0023,4828.533,4.557
13.40758,14.639487,12.30433,11.930599990792373,0.019491227,612.101,0.3502,3582.5483,4.5344
8.707234,9.27224,7.996703,25.43431894816102,0.031897888,797.3669,0.0,4591.725,4.3873
19.184753,19.732685,17.431694,20.680379010836504,1.1191633,18.478428,,,
14.146469,15.389022,13.041582,13.506535916972718,0.021718059,621.90344,,,
15.184631,15.165236,15.251529,23.616676263460842,0.033064265,714.26587,,,
17.712597,20.024446,16.334242,12.096288920025838,0.16676155,72.536446,,,
18.978405,19.458189,18.39166,14.25866146638115,0.23603605,60.40883,,,
6.70916,6.8550515,6.4333773,13.67377012415817,0.023907207,571.9518,3.0E-4,7084.2773,3.9934
20.900341,21.516558,19.736057,10.281017312404403,3.6171625,2.842288,,,
13.674409,15.014065,12.529581,12.44890684502703,0.10464982,118.95775,,,
15.513147,16.929317,14.338005,10.088888022543543,0.040044066,251.94466,0.5337,3463.9531,4.9082
13.003309,14.492914,11.818922,33.28116873265831,0.042738937,778.7084,,,
11.896272,12.891121,10.905588,18.746747929899076,0.41885778,44.756836,0.0238,3508.6575,3.9911
9.19982,9.546242,8.678006,16.807002727032287,0.018741682,896.7713,0.0843,5647.5444,4.5643
13.340279,14.444215,12.293418,12.58337295275851,0.018697161,673.0098,0.3617,3752.0085,4.6899
7.179066,7.4206905,6.77551,19.38763465082891,0.028132543,689.15326,0.0,6247.3457,4.1763
18.463326,21.142046,16.968676,16.949638829761497,0.23126502,73.29098,,,
20.370829,22.419668,18.702194,17.933454669760835,0.85132706,21.065294,,,
16.07873,17.493092,14.854626,10.066044779338911,0.045823105,219.67183,0.4486,3358.44,4.9758
18.12794,20.631792,16.667349,14.122301439946163,0.18412901,76.69786,,,
11.339769,11.976209,10.563676,11.881929057552782,0.116831675,101.70126,0.2079,4418.634,4.387
7.1809163,7.44681,6.5958614,29.424365105919932,0.026596835,1106.3108,0.0,5648.2236,4.336
20.046099,20.74025,19.350147,11.088749430810452,0.5781797,19.178724,,,
18.666372,19.260197,17.989117,18.112905657136153,0.23676366,76.50205,,,
7.520018,7.7524233,7.119294,14.517451446335151,0.024443546,593.91754,2.0E-4,6258.7803,4.1063
14.921811,16.368124,13.739126,14.876071855646435,0.031417232,473.50037,,,
16.976572,17.677174,14.694322,10.458690936219634,0.12871946,81.25182,,,
15.555148,18.890953,14.02791,97.4489959770632,0.09534248,1022.0942,,,
14.205395,15.136302,13.249533,11.170803277074373,0.021088134,529.71985,0.3069,3866.8708,4.9268
10.881458,11.395642,10.211631,12.588448558429375,0.0172835,728.35065,,,
13.536465,14.710135,12.457345,11.94996761126427,0.016689407,716.0211,0.422,3677.2095,4.6344
12.167007,13.005955,11.268285,12.76397588963383,0.017134337,744.93555,,,
14.430061,15.9985485,13.219672,25.0910547761805,0.02627512,954.9359,,,
15.25007,16.781757,14.045279,13.437448428802957,0.033394255,402.38803,,,
8.175716,8.407627,7.777052,10.019292434640645,0.03535886,283.36017,0.0043,6257.08,3.9481
7.555249,7.910622,7.0240912,30.90507585609776,0.028758932,1074.6254,5.0E-4,5463.9697,4.41
16.760244,18.776268,15.432914,14.793266083770856,0.07933504,186.46573,,,
15.883538,17.442078,14.671736,11.621570240500185,0.044561647,260.79758,,,
14.140791,15.549366,12.975085,12.978117687275258,0.0295772,438.78793,,,
20.337826,,,11.052720237073196,2.4806979,4.455488,,,
18.487823,20.970592,17.066984,11.267365081034047,0.20227312,55.70372,,,
19.448935,21.558105,17.976677,13.891332315433152,0.38617548,35.971554,,,
7.191979,7.365708,6.876372,12.836445323786371,0.023298174,550.96356,0.0012,6828.6836,4.0655
11.040422,11.512099,9.4193125,31.70455903266147,0.10956621,289.36438,,,
14.694446,15.874436,13.490231,10.337107430102131,0.025100416,411.8301,0.4459,3534.8352,4.7778
9.293793,9.760469,8.665558,20.993425579938428,0.01802618,1164.6075,2.0E-4,4937.3545,4.5299
11.690339,12.779187,10.64163,40.60346687332831,0.023253156,1746.1486,,,
12.4187355,13.508741,11.378678,14.297110143064069,0.1253054,114.098114,,,
17.89668,18.012205,17.762352,13.026315397291363,0.14587995,89.29476,,,
14.516907,16.07668,13.311682,15.351485121888915,0.028190628,544.5599,,,
4.303629,4.8585443,3.6075153,10.546026772528428,0.124040745,85.02067,0.1494,4801.5503,2.3414
14.9657955,16.471388,13.7737,13.935394136725382,0.029516608,472.12045,,,
16.121923,17.824944,14.868215,10.051284553848978,0.050364774,199.56973,0.5513,3277.254,4.9049
13.799542,15.269921,12.614155,22.654519889287048,0.018290805,1238.5742,,,
8.588192,8.904168,8.102873,13.972724335582038,0.014982144,932.6251,0.0011,5732.382,4.3224
19.770546,20.758299,18.226583,12.380694342548212,0.9761031,12.683797,,,
9.07101,9.385107,8.585563,12.201478070182997,0.016834538,724.7884,7.0E-4,5710.778,4.3559
15.850756,17.480526,14.611991,11.335631132007316,0.04758575,238.21481,,,
15.599171,17.241512,14.362559,12.2601383854681,0.037100565,330.4569,,,
5.1920724,5.407644,4.8396473,27.05791450617734,0.07764591,348.47827,0.0,6521.382,3.8448
10.516388,11.037665,9.810705,13.63210514433054,0.17337726,78.62684,0.4103,5109.6084,4.61
15.037976,16.95,13.73473,24.498599142924768,0.035803504,684.25146,1.0E-4,3031.4314,5.019
19.274776,21.197311,17.761265,16.013459715569194,0.3999029,40.04337,,,
13.348791,14.400563,12.328485,10.979823114079197,0.0189867,578.2902,0.4138,3873.4,4.6796
12.776389,13.75908,11.703776,13.461087340808648,0.018400453,731.5628,,,
20.48407,20.569298,18.688648,14.895934996031217,2.0894918,7.128975,,,
20.177261,21.973913,18.71807,14.74671065897476,1.0971929,13.4404,,,
14.426121,15.287867,12.863858,11.206118237252545,0.52682203,21.271164,,,
12.247718,13.0959015,11.344841,13.61073087768923,0.014558174,934.9202,0.332,4151.6553,4.6554
13.577052,14.376324,12.123239,13.54269149453929,0.31343263,43.207664,,,
15.409236,15.611537,14.99357,23.060375138812887,0.03270955,705.00433,,,
17.00788,18.832119,15.7292595,11.035543699077481,0.07779835,141.84804,,,
16.660612,18.281052,15.441406,11.617545530780204,0.064268954,180.76451,,,
18.83441,19.400396,18.230907,16.33122503145259,0.22766775,71.73271,,,
12.537563,13.43194,11.307619,11.263141664500383,0.1051951,107.06908,,,
14.118584,15.668464,12.836565,19.56831957785992,0.23998402,81.54009,,,
19.785414,20.82475,18.443186,10.632690419848648,1.1192927,9.499472,,,
19.619452,20.279736,18.314075,10.093202001640204,1.7843201,5.6566095,,,
20.316576,21.02258,18.772194,10.285502803102856,1.3369564,7.693222,,,
12.928649,14.283091,11.758592,18.97739592495871,0.15043032,126.15406,,,
20.778788,21.218185,19.392456,10.355553686929891,2.2838414,4.5342703,,,
17.4175,17.523338,17.221703,11.603048067967896,0.109000534,106.449455,,,
20.585497,21.512897,19.090082,11.830361953967275,1.8643523,6.345561,,,
16.725183,18.58746,15.445832,14.523253789881213,0.06292446,230.8046,,,
18.919619,19.437483,18.281448,15.837459115667693,0.21607633,73.29567,,,
10.81328,11.447332,10.039688,12.04968010402061,0.014246703,845.7873,0.4592,4681.5757,4.3474
17.752592,19.796457,16.42011,10.33993805378018,0.120991014,85.46038,,,
12.443231,13.389227,11.481015,13.49208152971619,0.012570958,1073.2739,,,
10.625054,11.079778,10.010407,11.231329062553236,0.01591352,705.77277,0.0975,5125.411,4.5792
16.990065,19.265657,15.60089,14.859036215034461,0.10036064,148.05641,,,
7.261453,7.4995527,6.824971,22.84080883638539,0.025910757,881.51843,0.0,6157.0264,4.2314
12.47003,13.470326,11.477552,14.923326913371335,0.019717906,756.8414,,,
18.543001,17.792955,17.254662,10.239763556580431,0.2598766,39.402405,,,
19.845106,20.675055,18.615894,10.20513734819951,0.948516,10.759057,,,
19.695116,20.051609,18.267088,11.653277170420969,1.1017305,10.57725,,,
20.114859,21.089819,18.747658,13.5984373016647,0.9072464,14.988692,,,
20.52082,20.772995,18.932339,10.865004124693646,1.7665895,6.150271,,,
16.207264,17.79524,14.994173,11.084340137555118,0.049959753,221.8654,0.5971,3334.969,4.8839
17.596687,19.824717,16.236334,12.856075570344498,0.11045572,116.39122,,,
20.060217,20.445202,18.69863,11.261312360944771,0.795551,14.155362,,,
16.589594,16.567833,16.67309,10.43930147643452,0.06428824,162.38275,,,
14.574888,15.828826,13.464419,12.936133199776092,0.029937783,432.1006,0.3833,3538.2502,4.863
19.509245,19.442957,18.136316,10.989244116390044,1.100406,9.986535,,,
17.793024,17.992527,17.484562,14.458881161363491,0.10792466,133.97198,,,
18.984072,20.035255,17.313763,12.849868945208186,1.141124,11.260713,,,
15.29017,17.051239,14.023994,16.37006278261585,0.0375172,436.33487,,,
10.531988,10.951912,9.944624,11.719077490805663,0.013710736,854.73724,0.1014,5264.4536,4.6188
20.333979,20.77288,19.13337,10.267959750968942,1.1836864,8.6745615,,,
14.409087,15.989051,13.193829,20.7011955640295,0.02208853,937.19214,,,
14.650746,16.226921,13.43393,13.589246035972996,0.025968585,523.2956,,,
18.688667,20.967457,17.246128,10.873845391305894,0.20976964,51.83708,1.9621,3000.294,4.6018
20.444548,,,11.03934209622729,1.3646924,8.089252,,,
10.719838,11.091623,9.81331,12.15326357148484,0.17127971,70.95565,,,
17.165697,18.853966,15.938347,10.148509293256776,0.08498022,119.42202,0.6234,3220.253,4.7443
19.430292,21.401829,17.838062,18.690052715790195,0.44103667,42.37755,,,
16.602396,18.33829,15.300364,12.934919481706563,0.06568072,196.93633,,,
10.612923,11.196017,9.87319,11.56412713745311,0.13258177,87.2226,0.279,4669.1094,4.2868
12.173442,13.124455,11.204912,13.109782190874608,0.076888576,170.50365,,,
10.721472,11.189249,10.086018,10.128309593232895,0.036613837,276.62518,0.1372,5022.386,4.4538
14.823648,14.74976,14.947036,18.5503137788248,0.032587577,569.245,,,
15.022907,16.615412,13.80662,15.954184841863299,0.03057467,521.8105,,,
16.643856,18.716099,15.301663,10.025924772362359,0.092518754,108.36641,,,
13.811638,15.27825,12.625377,19.979887771720854,0.019870916,1005.48395,,,
17.299025,19.64322,15.926152,15.363269223468205,0.102701165,149.59196,,,
15.508967,17.078773,14.296779,13.371071250804771,0.03410698,392.03326,,,
19.554178,19.966076,18.307434,17.564575261102632,1.1171931,15.722058,,,
14.829883,16.177364,13.687034,10.195179853758306,0.02975936,342.58734,0.4932,3538.0989,4.8086
19.468494,19.85753,18.431381,14.77883993361703,1.4468681,10.214366,,,
17.959332,18.509762,17.269272,25.713421024272073,0.12831931,200.38622,,,
18.421848,19.096645,17.234585,10.219311822197666,0.7202001,14.189545,,,
9.082849,9.392547,8.577888,12.069424835511402,0.0238292,506.49728,8.0E-4,5646.6455,4.3222
15.074596,16.25721,13.872687,10.042006094230617,0.03097641,324.1824,0.3737,3563.103,4.8948
16.287249,,,10.253707445947262,0.07656262,133.92577,,,
17.05484,19.009958,15.743728,10.826830871152133,0.08169371,132.52956,,,
16.77353,18.670027,15.481589,10.404066630287522,0.099549085,104.511925,,,
15.90934,18.161257,14.535452,20.546792482066227,0.2213266,92.83472,,,
20.88941,20.72212,19.409836,11.437390927948867,3.1386435,3.6440554,,,
9.315714,10.405985,8.27646,74.95210975717671,0.01883288,3979.8542,1.0E-4,3630.5886,4.6629
8.819974,9.129841,8.337373,12.396602364993237,0.01494886,829.2674,0.0262,5778.5757,4.2173
19.804873,21.14136,17.981754,11.871528607108145,1.2111528,9.801842,,,
12.478058,13.326236,11.574241,10.922468029857656,0.10157237,107.53385,,,
17.248497,19.750435,15.820494,20.810199965490117,0.08169419,254.73291,,,
12.433265,13.3010845,11.515673,13.685407218996174,0.011600666,1179.7087,0.2901,4076.8086,4.7002
13.278809,14.305803,12.272144,11.722167360541745,0.013385722,875.7217,0.4213,3895.3298,4.7082
17.272757,19.097874,15.998202,10.905055590679602,0.07775102,140.2561,,,
14.211713,15.889121,12.9703045,30.080660709791793,0.028132636,1069.2443,0.0,3143.9326,5.0313
8.799497,9.114623,8.313948,11.017445060306617,0.01917313,574.6294,0.0137,5741.257,4.2378
7.344981,7.4786763,6.7341795,22.07463192725511,0.03352316,658.48895,0.0,6052.745,4.2618
10.325148,10.743725,9.742712,11.69837737025665,0.0171805,680.91016,0.1265,5412.8867,4.5607
17.040812,18.802172,15.778448,11.019265171085653,0.094290204,116.865425,,,
18.823744,21.092253,17.395952,10.139081289284535,0.25198603,40.236683,,,
14.152046,15.916901,12.841011,23.05209754721404,0.20101005,114.68132,,,
16.82707,,,11.1182767836742,0.19889073,55.901432,,,
10.756943,11.278358,10.087463,11.472188625374644,0.015610221,734.91516,0.0842,4900.5967,4.5739
18.073694,18.042305,18.105057,10.06862743432204,0.15540254,64.79063,,,
12.067417,12.958426,11.135871,13.77563732235457,0.020407101,675.0414,0.5315,4282.8506,4.6549
15.451011,17.047277,14.2326565,13.904355955557165,0.046582192,298.4908,,,
14.445509,16.018736,13.231875,15.29982746398007,0.0249141,614.10315,,,
11.463109,12.304226,10.280269,21.12149923632835,0.037264746,566.7957,0.0227,3611.7847,4.2732
10.261746,10.6025095,9.746916,10.229842881677417,0.016276576,628.5009,0.0997,5671.913,4.4955
16.970055,19.246166,15.584866,11.15203687954845,0.11598369,96.15177,,,
11.924702,12.938781,10.922153,18.044653207033534,0.017329045,1041.2953,,,
9.54926,9.903796,9.026334,12.536467432239943,0.015934765,786.73694,0.1117,5686.8447,4.4906
14.157385,15.484468,13.018867,16.49154627466808,0.02486961,663.1204,,,
13.646615,14.730034,12.610498,11.840961235550596,0.01920065,616.6959,0.386,3756.9202,4.7116
6.9231052,7.125442,6.56445,15.850288517928686,0.025012553,633.69336,5.0E-4,6531.2417,4.0394
11.248978,11.796253,10.558196,10.57702971455774,0.02570799,411.42966,0.0134,4750.5664,4.5711
12.290778,13.054341,11.442247,10.012260151349933,0.01313396,762.3185,,,
9.195796,9.542096,8.680273,13.059161292865141,0.016990215,768.6284,0.0461,5640.9756,4.4012
18.96981,20.363045,17.198475,10.433727336578686,0.9889645,10.550154,,,
14.317141,15.741661,13.138766,14.701774286359475,0.08717019,168.65598,,,
9.86912,,,14.535199637314735,0.019275915,754.0602,,,
17.710838,19.681787,16.381529,10.05664623746903,0.1358017,74.0539,0.6307,3119.9836,5.0483
16.458954,18.36569,15.163234,12.187371061275133,0.05983605,203.67941,,,
19.771252,20.837488,18.154982,16.409085469733867,1.4741946,11.130881,,,
12.3924055,13.426447,11.379786,14.602190987037071,0.017443443,837.11633,,,
20.39538,20.798994,19.103897,11.044292578637972,1.4901098,7.4117303,,,
19.110012,21.47026,17.544249,16.847556767848697,0.31544238,53.409298,,,
11.803834,12.730434,10.849521,15.827091884909361,0.016024452,987.68384,,,
20.35741,21.056993,18.920979,11.687022378306645,1.9308411,6.052814,,,
14.17534,15.460312,13.053876,14.188816328221147,0.024242336,585.29083,,,
14.567757,15.919023,13.419317,11.316705255545006,0.025882231,437.2384,0.4961,3528.968,4.7918
14.377835,,,22.24153566034615,0.47935116,46.399254,,,
8.014612,8.27366,7.5889955,13.376413689154335,0.027602086,484.61603,2.0E-4,6110.8257,4.1446
14.91956,16.27295,13.774894,11.518949406298493,0.044081055,261.31293,0.4673,3476.3665,4.7537
9.446743,9.82253,8.899589,14.313976026224132,0.020548146,696.6067,0.1575,5626.3037,4.4987
20.623148,20.600824,19.354965,10.256735947456066,2.0863795,4.9160447,,,
