,Apparent G magnitude,Blue photometer magnitude,Red photometer magnitude,Parallax,Parallax error,Parallax over error,Extinction in G band,Effective temperature,Surface gravity,Distance,Color index,Absolute visual magnitude,Absolute magnitude,Log luminosity,Spectral class
48742,14.930658,16.233213,13.805477,10.05058302121081,0.023161398,433.9368,0.5173,3577.15,4.8437,99.49671555267929,2.4277359999999994,10.427662386920687,9.424314276718139,-1.9057257106872556,M
48743,11.370657,12.259858,10.4348135,21.25722021547165,0.025737591,825.92114,0.263,4048.6729,4.6518,47.04283955585922,1.8250444999999988,8.325901545941022,7.745189358318047,-1.234075743327219,K
48746,10.955795,11.505728,10.256537,13.146493076816554,0.02219454,592.33,0.0185,4713.615,4.5933,76.06591310373638,1.2491909999999997,6.825938851843983,6.5313445852278775,-0.748537834091151,K
48747,8.443964,8.72013,7.994721,14.97750930851497,0.019998955,748.9146,0.0002,5937.706,4.2565,66.76677539645948,0.7254089999999991,4.434659291854578,4.320961990881511,0.1356152036473958,G
48751,9.825434,10.15939,9.320534,10.041790436281854,0.016426757,611.30695,0.0057,5596.392,4.4135,99.58383480966839,0.8388559999999998,4.973451591151267,4.82878976886219,-0.06751590754487609,G
48752,13.482926,14.803472,12.351581,28.854904844566494,0.014536177,1985.0409,0.0067,3184.023,4.512,34.65615310071987,2.451891,11.85231267780705,10.77732423232446,-2.446929692929784,M
48753,7.361931,7.594942,6.9720573,17.624893509671008,0.03379044,521.5941,0.0001,6285.8765,4.1053,56.73793146331846,0.6228846999999993,3.681525559805891,3.592463508231516,0.4270145967073937,F
48754,10.341032,10.869607,9.654017,11.253350991301437,0.112135865,100.354614,0.0267,4692.9233,4.3851,88.86241980481861,1.2155900000000006,5.849940818025381,5.570741323494461,-0.3642965293977845,K
48755,8.635528,8.878766,8.228615,10.106321277011784,0.023674242,426.89102,0.0007,6215.381,4.1721,98.94797252039052,0.650151000000001,3.752994540053301,3.657793501084168,0.400882599566333,F
48758,11.8631,12.653814,10.988344,15.950858150930255,0.015059317,1059.2019,0.1707,4124.893,4.6784,62.69255174472728,1.665470000000001,8.19869587239107,7.706320264611193,-1.2185281058444772,K
48761,9.84968,10.198395,9.331033,10.27839615392274,0.013293131,773.21106,0.1528,5801.6587,4.5201,97.29144362842553,0.867362,4.895078141931169,4.756506762088749,-0.038602704835499685,G
48765,13.2074375,14.379155,12.098005,12.340687767409856,0.18692066,66.020996,0.2705,3447.5657,4.1324,81.03276080291646,2.2811500000000002,9.301104380547095,8.393634321690094,-1.4934537286760374,M
48767,8.137497,8.409712,7.693532,11.81594869374507,0.020901108,565.3265,0.0013,5980.762,4.0311,84.63137627953338,0.7161800000000005,3.6097596463920816,3.498539982748401,0.4645840069006397,G
48772,14.433991,15.788871,13.286041,12.00126310434672,0.018234856,658.1496,0.4714,3526.828,4.7899,83.32456269855558,2.5028299999999994,10.43130736550442,9.358725784562942,-1.879490313825177,M
48776,13.851533,15.050499,12.762869,10.057986335430453,0.017736156,567.0894,0.3996,3679.8591,4.6342,99.42347967578571,2.28763,9.364220424236699,8.464488206309618,-1.521795282523847,M
48785,14.093573,15.489032,12.931054,10.923814646216176,0.023245683,469.92874,0.5267,3468.381,4.4053,91.54311313277208,2.5579780000000003,9.874513492363441,8.758744612406012,-1.639497844962405,M
48790,13.062294,14.115752,12.043602,11.3933620352835,0.014039773,811.50616,0.5021,3976.7568,4.6481,87.77040498696987,2.0721500000000006,8.568745571482918,7.843453488665919,-1.2733813954663675,K
48791,14.590555,15.777611,13.510341,11.244314105289314,0.02502881,449.25485,0.2925,3483.1748,4.4191,88.93383719417808,2.26727,10.446960212315105,9.552719844712826,-1.9570879378851302,M
48793,13.903717,15.0825815,12.824097,11.872722425714256,0.01762205,673.7424,0.3909,3605.9165,4.623,84.22668063343025,2.2584845,9.763022063478871,8.885568572405461,-1.6902274289621844,M
48794,15.753846,17.115639,14.60744,10.630294105183124,0.040331814,263.57095,0.5491,3494.5364,4.9849,94.07077453411374,2.508199000000001,11.40698062319613,10.337472400928434,-2.2709889603713735,M
48800,9.228554,9.739641,8.558287,25.21035130904235,0.013557283,1859.543,0.0,4740.818,4.5455,39.66624612808644,1.1813540000000007,6.503870024480332,6.236448488301999,-0.6305793953207997,K
48811,10.021038,10.492165,9.389114,15.658161308076084,0.015692847,997.78973,0.0853,5012.415,4.543,63.86445894411787,1.1030510000000007,6.136814909097957,5.9094418139482645,-0.49977672557930575,K
48812,7.2974195,7.597949,6.818679,24.01497689079376,0.0239181,1004.0504,0.0,5746.185,4.2739,41.640681335960565,0.7792699999999995,4.327953889643005,4.199830365304724,0.18406785387811056,G
48814,14.497592,15.939049,13.322987,12.310298748349648,0.023452437,524.9049,0.506,3473.0586,4.7584,81.23279706222098,2.616062000000001,10.613223911439295,9.442934962944712,-1.9131739851778846,M
48815,7.9728255,8.280861,7.4913006,22.169012525442184,0.027334817,811.01746,0.0001,5723.634,4.3976,45.10800825487169,0.7895604,4.832437482445195,4.701457243808214,-0.016582897523285567,G
48816,13.370257,14.414991,12.352964,10.560916970986924,0.013725143,769.4577,0.4096,3880.2722,4.6572,94.68874745888182,2.0620270000000005,8.806389312869449,8.079165141249586,-1.3676660564998344,K
48818,9.649215,10.009079,9.114235,13.41788704007319,0.6280137,21.365597,0.1475,5740.986,4.088,74.52738251659521,0.8948439999999991,5.287813456688905,5.14013565700191,-0.19205426280076382,G
48823,14.434316,15.558459,13.381515,10.556257038402425,0.02376198,444.24988,0.4245,3703.819,4.8423,94.73054666650474,2.176943999999999,9.938259171275199,9.127365782408845,-1.786946312963538,K
48825,14.592266,15.977391,13.435303,10.129103854155664,0.020939419,483.73376,0.4889,3546.56,4.7362,98.72541681855995,2.5420880000000015,10.236624858100186,9.131221119984524,-1.7884884479938095,M
48826,15.233238,16.489733,14.126773,12.743728278744184,0.031794325,400.81772,0.3585,3387.8909,4.7569,78.46997190515614,2.362960000000001,11.366256469361733,10.401220514412614,-2.2964882057650455,M
48831,12.78436,14.077254,11.661304,31.116728506869865,0.018083496,1720.7253,0.0001,3180.0679,4.2887,32.137054503632115,2.4159500000000005,11.29432932484617,10.24922965333317,-2.2356918613332684,M
48837,14.501726,16.47103,13.189855,38.64249081780746,0.02473146,1562.4833,0.0001,3008.653,5.0867,25.878249016473184,3.2811749999999993,14.341740567228896,12.436951562004648,-3.1107806248018592,M
48839,15.690715,17.077408,14.536967,10.121353644233425,0.03747421,270.0885,0.4401,3440.4246,4.9119,98.80101369343453,2.5404409999999977,11.385630593189894,10.276807997749792,-2.246723199099917,M
48842,15.460761,16.819574,14.315212,10.11610369023803,0.032018118,315.94937,0.4532,3458.9705,4.8168,98.85228845222228,2.5043619999999986,11.10836807190973,10.03262736110571,-2.1490509444422843,M
48846,5.321272,5.7789316,4.713669,10.696925799366609,0.12364756,86.51141,0.0007,4960.7856,2.3287,93.48480290096174,1.0652625999999996,0.6882492770902662,0.46686691636901045,1.677253233452396,K
48849,12.669902,13.484162,11.782413,10.57523838412202,0.013574498,779.0519,0.2366,4164.299,4.6771,94.56051614887755,1.7017489999999995,8.06194530860132,7.55475282952235,-1.15790113180894,K
48853,14.361265,15.594537,13.26204,12.092296347749445,0.01910582,632.9117,0.4288,3601.1943,4.8339,82.69727860135637,2.332497,10.278031757773832,9.34500890978627,-1.8740035639145078,M
48857,8.871607,9.221223,8.351488,18.147095712279267,0.014143672,1283.0541,0.0742,5650.5684,4.5479,55.10523644416269,0.8697350000000004,5.238604260791774,5.091442649048801,-0.1725770596195204,G
48858,15.003209,16.382761,13.852048,11.924862477026762,0.02300783,518.29584,0.5157,3495.8794,4.8949,83.85840943042314,2.5307129999999987,10.962427423016749,9.869775896291237,-2.083910358516495,M
48859,15.868651,17.434011,14.660516,10.084638244987424,0.033985432,296.73416,0.5344,3322.0137,4.692,99.16072105978127,2.7734950000000023,11.668040741028499,10.352552619326165,-2.2770210477304658,M
48863,9.8703575,10.214451,9.087687,15.236705612654893,0.01409046,1081.3491,0.0002,5014.0967,4.4655,65.6309851631869,1.1267639999999997,6.029816704062711,5.784612883276967,-0.44984515331078684,K
48865,14.764485,15.672068,13.825647,10.580067480006225,0.019492244,542.78345,0.0011,3613.179,4.6361,94.51735557355931,1.8464209999999994,10.506469288520499,9.88582718825996,-2.0903308753039838,M
48868,14.985109,16.581825,13.755173,11.158869242286038,0.031131892,358.43854,0.6161,3327.0034,4.4552,89.61481475296301,2.8266519999999993,10.966352112677924,9.607109943117113,-1.9788439772468451,M
48870,15.815732,17.422012,14.591545,10.629232583547449,0.02932613,362.44922,0.5551,3316.2302,4.7719,94.08016920693399,2.8304669999999987,11.76224787795351,10.393141550856498,-2.2932566203425995,M
48871,14.792276,16.08391,13.6348,11.948460628926997,0.019014046,628.40186,0.4673,3513.5786,4.8296,83.69278947775238,2.4491099999999992,10.738084490993167,9.711535784401448,-2.0206143137605794,M
48872,14.538391,15.869316,13.401668,12.619616641222862,0.01883394,670.0465,0.4921,3542.1936,4.8545,79.24170982606793,2.4676479999999987,10.591504323932611,9.551521810542837,-1.956608724217135,M
48873,6.9762216,7.4504743,6.337552,13.757868194072122,0.015421694,892.1113,0.0859,4960.848,3.4116,72.68567963391827,1.1129223000000001,2.814246804202824,2.5830773220858063,0.8307690711656776,K
48877,8.57334,8.966811,8.007487,26.44494085207213,0.013766318,1920.9888,0.0,5228.793,4.5353,37.81441620890007,0.9593240000000005,5.8686303620131675,5.685052999968924,-0.4100211999875697,G
48878,14.565516,15.69737,13.511768,10.352081681479264,0.020298388,509.99527,0.4562,3711.4153,4.8647,96.5989286762568,2.1856019999999994,9.998779157010066,9.184454450353691,-1.8097817801414764,K
48881,15.322008,16.947155,13.994825,10.77461573463435,0.042230114,255.14058,0.6946,3413.1392,4.8003,92.81073447339384,2.952329999999998,11.26746485674504,9.789416952259565,-2.051766780903826,M
48882,16.148363,17.827528,14.903297,10.371717142079484,0.03721442,278.70157,0.5725,3291.0498,4.9469,96.41605013916764,2.9242310000000007,12.116581731707917,10.65511632080419,-2.398046528321676,M
48884,7.1261296,7.3454027,6.747372,14.059146279181943,0.018129837,775.47015,0.0025,6386.351,3.9029,71.12807421889822,0.5980306999999998,2.9468202109633133,2.8634243479790342,0.7186302608083864,F
48890,15.279221,16.733406,14.101648,10.607388955605366,0.026182897,405.12662,0.5058,3445.6963,4.8784,94.27390700814834,2.631757999999998,11.086146539481902,9.901463470060218,-2.0965853880240872,M
48892,12.333958,13.084337,11.488336,10.199291554216812,0.011256338,906.0932,0.2067,4303.284,4.6559,98.04602551895464,1.5960009999999993,7.619164963851766,7.170108032937193,-1.0040432131748773,K
48893,9.000787,9.329358,8.358182,13.188288103312036,0.25185636,52.364326,0.0003,5173.4404,4.2505,75.82485248778158,0.9711759999999998,4.7890206618372915,4.601429129537848,0.023428348184860684,K
48894,6.211849,6.3509955,5.944233,11.17908691951572,0.021461211,520.8973,0.0303,7176.772,3.7976,89.4527439673329,0.40676250000000014,1.4695979878676937,1.4235806644381306,1.294567734224748,F
48895,13.4436245,15.043396,12.220893,31.35696733852941,0.014106655,2222.8494,0.0008,3008.9404,4.3002,31.890839098182326,2.8225029999999993,12.341178954399457,10.9244947681759,-2.5057979072703604,M
48904,10.882824,11.681592,10.010055,22.593188112151005,0.013566893,1665.3177,0.1586,4147.86,4.6248,44.26112840012087,1.6715370000000007,7.991245360519642,7.494111591481332,-1.1336446365925326,K
48906,13.524767,14.777232,12.373954,10.562390031846906,0.14467347,73.008484,0.4438,3623.365,4.5117,94.67554189770279,2.4032780000000002,9.189843548310897,8.19977800206771,-1.415911200827084,M
48907,13.152324,14.211501,12.12916,11.62992657235269,0.011512316,1010.21606,0.4591,3926.2412,4.6784,85.98506566475284,2.0823409999999996,8.758103870737934,8.021108863701265,-1.3444435454805062,K
48908,16.368828,18.31776,15.060384,17.783469611729014,0.04564467,389.6067,0.0003,3020.708,5.1265,56.23199644575849,3.257375999999999,14.49626440887998,12.618610485708857,-3.1834441942835427,M
48911,10.479281,10.85843,9.933625,10.250694702548008,0.01072219,956.02625,0.1083,5511.552,4.5971,97.55436377901594,0.924805000000001,5.585993432364042,5.42474749537811,-0.305898998151244,G
48914,16.11987,17.721895,14.895209,10.334960589372146,0.036456272,283.48923,0.558,3331.3074,4.9654,96.75895629716673,2.8266860000000005,11.998499818466424,10.633414124288795,-2.389365649715518,M
48915,14.4415655,15.814761,13.286721,10.652152419833886,0.017632643,604.1155,0.4372,3510.8367,4.7063,93.87774044033013,2.5280400000000007,10.239693531730634,9.141552360285512,-1.792620944114205,M
48918,8.068926,8.307083,7.668728,11.170521156834123,0.017798772,627.60065,0.0209,6323.1587,4.1329,89.52133798951718,0.6383550000000007,3.378860791305577,3.288393177242046,0.5486427291031817,F
48920,10.939479,11.563402,10.187834,13.800111579679136,0.013217401,1044.0867,0.0909,4540.0674,4.5778,72.46318221604197,1.3755679999999995,6.893665230099092,6.547991989340616,-0.7551967957362464,K
48922,15.723801,17.107534,14.568243,10.63340002528431,0.0276328,384.8108,0.5623,3482.821,4.9821,94.04329731056671,2.5392910000000004,11.390444686475718,10.294861761055365,-2.253944704422146,M
48927,14.698646,16.130953,13.525447,10.234248671015306,0.023238854,440.39383,0.4931,3479.4155,4.716,97.71112977077908,2.605506000000002,10.41778577183453,9.255825826097094,-1.8383303304388379,M
48928,9.685668,10.091015,9.11564,15.027195931861275,0.02058096,730.1503,0.035,5273.0728,4.5085,66.54601460807196,0.9753749999999997,5.720623744296072,5.535057744939822,-0.35002309797592873,G
48930,10.784227,11.477291,9.982353,17.61681876838195,0.012820574,1374.1052,0.2122,4489.213,4.6273,56.76393752740222,1.4949379999999994,7.195373930488465,6.801664432958688,-0.8566657731834753,K
48932,7.2580624,7.4869347,6.867627,17.362435953015936,0.018908754,918.2221,0.0001,6298.087,4.0668,57.595604827921356,0.6193077000000002,3.5442836135086626,3.4560156835618905,0.4815937265752439,F
48935,14.2205925,15.568478,13.075838,11.35648847992659,0.019194085,591.666,0.4629,3532.672,4.6849,88.05538805129525,2.4926400000000015,10.098457956024017,9.033912823449295,-1.749565129379718,M
48937,15.671556,17.187525,14.473721,10.826823028000444,0.03655994,296.13898,0.5708,3402.2498,4.9244,92.3631980880993,2.7138040000000014,11.527969493841745,10.273261189949693,-2.2453044759798773,M
48939,9.521157,9.876493,8.995036,14.234396322242509,0.015555809,915.0534,0.0684,5582.504,4.5112,70.25236457955096,0.8814569999999993,5.370829650600378,5.219452267678932,-0.22378090707157272,G
48940,6.4735556,6.5657835,6.2975364,10.552316168778438,0.028072441,375.89594,0.0118,7845.9614,4.0485,94.76592475107411,0.26824709999999996,1.6092176174397288,1.5784945753804926,1.2326021698478031,A
48944,14.471574,15.675035,13.386531,10.496429551548804,0.021557333,486.90762,0.4385,3604.4438,4.7074,95.2704912740966,2.2885039999999996,10.034822910504921,9.13828197641655,-1.7913127905666202,M
48945,9.840656,10.183056,9.324602,12.062731052246894,0.014429015,836.0051,0.0644,5624.8086,4.5,82.89996648924146,0.858454,5.32817179384959,5.1834842250255,-0.20939369001020014,G
48948,15.566497,17.356506,14.295454,20.73231843788813,0.039331917,527.1118,0.0004,3091.5918,5.0946,48.23387229922674,3.061052,13.810785985376782,12.149336353807648,-2.9957345415230594,M
48949,7.4705715,7.6519732,7.143359,11.18986611698718,0.023259768,481.08246,0.0043,6724.804,4.0125,89.36657414353814,0.5086141999999994,2.775859876915943,2.710395951854652,0.7798416192581392,F
48952,13.3027725,14.223053,12.35412,11.960864628405831,0.013332196,897.1414,0.394,3999.3706,4.7746,83.60599597667063,1.8689330000000002,8.893578364702105,8.297585375591812,-1.4550341502367248,K
48960,7.3929386,7.4920797,7.1875787,10.873795505021484,0.30870473,35.223934,0.009,7616.8706,3.8497,91.96420877495841,0.30450099999999924,2.600692536165962,2.5658444065269883,0.8376622373892048,A
48962,16.133919,17.873287,14.871932,10.447299271808337,0.04222374,247.42714,0.5859,3266.6453,4.9256,95.7185176745596,3.001355000000002,12.182846907399878,10.643039178100349,-2.3932156712401396,M
48967,18.930416,20.934906,17.490782,10.003723253669287,0.2884868,34.676537,0.0861,2690.1938,4.9833,99.96278132076553,3.444124000000002,15.932237724489067,13.845124343787539,-3.674049737515016,M
48970,7.0319767,7.2781715,6.616882,15.296228694735246,0.5056056,30.253284,0.0001,6153.583,4.0675,65.37559158906838,0.6612894999999996,3.052666005319967,2.9547985407032336,0.6820805837187067,F
48985,15.634319,17.253096,14.409763,10.56100987742643,0.036931332,285.9634,0.5968,3361.9136,4.875,94.68791447089205,2.8433329999999994,11.533714277878026,10.156046244030453,-2.198418497612181,M
48987,8.478254,8.7752285,8.011728,11.668748383824392,0.081221536,143.6657,0.0297,5909.1064,4.1848,85.69899419429022,0.763500500000001,3.904506987075063,3.7836753757068173,0.35052984971727313,G
48989,12.685014,13.716229,11.674828,12.11694924288713,0.09825456,123.322,0.1545,3555.6152,4.0137,82.52902442312516,2.0414010000000005,8.685413939183647,7.947480443310511,-1.3149921773242044,M
48992,15.200424,16.538836,14.063768,10.45896473252153,0.026924163,388.46017,0.5245,3525.2039,4.8956,95.61175752802373,2.4750680000000003,10.816513009227062,9.773367492826189,-2.045346997130476,M
48995,13.412845,14.461688,12.390117,11.593576793418858,0.016048096,722.4269,0.2529,3756.9036,4.6929,86.25465788674072,2.0715710000000005,9.230824782125673,8.481032215192972,-1.5284128860771888,K
49002,16.403673,17.974314,15.18869,10.116019894761177,0.0599175,168.83247,0.5557,3344.2844,4.9831,98.85310728954516,2.7856240000000003,12.198140979767633,10.873021373911708,-2.4852085495646836,M
49005,8.859901,9.146354,8.409555,10.06929678659593,0.023471216,429.0062,0.0017,5952.164,4.2514,99.31180113105638,0.7367990000000013,3.9897067123789505,3.8731967080982947,0.31472131676068216,G
49008,13.101145,14.4638,11.801105,26.24127031665361,0.025324157,1036.215,0.0,3190.9314,4.7053,38.10791123802287,2.662695000000001,11.459913778454517,10.196069275118585,-2.2144277100474343,M
49012,14.6816025,16.027298,13.540535,11.189992545252672,0.024409657,458.4248,0.4884,3513.8176,4.7539,89.36556445019686,2.486762999999998,10.49423778597917,9.4373514860123,-1.91094059440492,M
49014,15.394749,16.831953,14.225189,10.04549450704336,0.036197886,277.51605,0.5146,3458.756,4.8732,99.54711530615579,2.6067639999999983,11.05095985677491,9.89000560258117,-2.0920022410324677,M
49016,11.961949,12.813322,11.052267,18.327597521562485,0.014142758,1295.8998,0.1642,3994.5806,4.7172,54.56252511129713,1.761054999999999,8.663685240971276,8.113276695375347,-1.381310678150139,K
49019,13.542138,14.661758,12.490708,10.246269544206342,0.015711816,652.1379,0.3862,3752.0476,4.6096,97.596495552417,2.171050000000001,9.019011228796796,8.208766882443797,-1.4195067529775187,K
49023,14.108348,15.351629,13.002709,11.305375969447864,0.018528849,610.1499,0.4499,3623.755,4.7448,88.45349351515979,2.3489200000000015,9.869214678704466,8.924873048683988,-1.7059492194735952,M
49024,13.148588,14.148826,12.155956,11.331868760086728,0.013171729,860.3175,0.3624,3903.9187,4.6699,88.24669797820236,1.99287,8.740595909654907,8.057695680503826,-1.3590782722015307,K
49028,14.648865,15.965754,13.519685,11.375791054707802,0.02189441,519.57513,0.4698,3553.2268,4.8403,87.90597464306941,2.4460689999999996,10.482672581367567,9.458973032689364,-1.9195892130757457,M
49034,14.436038,15.783686,13.29611,11.323897055816834,0.021446057,528.0177,0.4683,3524.5981,4.7317,88.30882116561827,2.487575999999999,10.297319884741526,9.23771756296113,-1.831087025184452,M
49035,13.282984,14.264177,12.302145,11.088985788959208,0.013839606,801.2501,0.3973,3943.4187,4.709,90.17957268875337,1.9620320000000007,8.768218123407657,8.110143134532702,-1.3800572538130809,K
49036,15.991886,17.491564,14.801202,10.385540367269344,0.03780634,274.70367,0.5777,3409.9985,4.9765,96.28771971765285,2.6903620000000004,11.728247234003177,10.496331490594358,-2.334532596237743,M
49037,14.942808,16.271114,13.804623,12.663636730985914,0.025185453,502.81552,0.4214,3488.3682,4.9242,78.9662575801119,2.4664910000000013,11.080256031732869,10.034200219319239,-2.1496800877276954,M
49040,13.076105,14.1603155,12.040893,13.059342211963427,0.013089398,997.7038,0.3545,3783.5498,4.6504,76.57353515737708,2.119422499999999,9.075906790811914,8.301211512218632,-1.456484604887453,K
49045,12.487586,13.422148,11.534096,12.710847308083956,0.015424596,824.06354,0.429,4106.186,4.6426,78.6729614290946,1.888052,8.184523574613287,7.579458508458554,-1.1677834033834216,K
49048,16.484632,18.214867,15.226431,10.03279759203937,0.04951411,202.62502,0.6357,3279.165,4.9694,99.67309624520489,2.988436000000002,12.37737877654535,10.856042253025521,-2.4784169012102084,M
49051,6.4399776,6.5788736,6.1778326,16.540614428430064,0.026803587,617.10455,0.0001,7199.482,4.0924,60.45724627261709,0.4010409999999993,2.580833360421968,2.5326357905084187,0.8509456837966326,F
49053,12.477489,13.820799,11.332583,27.437908725920376,0.022501048,1219.4059,0.0014,3153.308,4.0999,36.44592632729724,2.4882159999999995,10.774692304054202,9.667844035282183,-2.003137614112873,M
49056,7.457844,7.6705103,7.081871,13.89800523796939,0.025847943,537.6832,0.0019,6416.859,3.9554,71.95277184584714,0.5886393000000005,3.2521675669711456,3.170706355115769,0.5957174579536926,F
49060,12.520927,13.292972,11.665976,10.442233839612742,0.013849314,753.98926,0.2996,4290.117,4.6531,95.76494985263477,1.626996,7.772575753078307,7.315294072086736,-1.0621176288346945,K
49061,12.704334,13.685147,11.72392,11.8416125608546,0.015693102,754.57434,0.4898,4107.4937,4.6071,84.44795798384328,1.961227000000001,8.229860699957896,7.581588237692269,-1.1686352950769077,K
49063,10.203172,10.594884,9.645305,10.957745899106571,0.01535743,713.5143,0.0754,5426.0728,4.5572,91.25964493131147,0.949579,5.499126726420126,5.326378126461986,-0.2665512505847943,G
49071,13.918474,15.110661,12.834617,11.210405337386067,0.017419254,643.564,0.2749,3460.8757,4.1894,89.20284056679526,2.2760440000000006,9.79464541411383,8.891680578856914,-1.6926722315427654,M
49077,15.023526,16.515505,13.8328285,11.682059979742256,0.023029475,507.2656,0.4462,3406.0154,4.8553,85.60134100784366,2.6826765000000012,11.152783974301052,9.914923158638484,-2.1019692634553935,M
49080,10.409422,10.898976,9.7639,14.111438366757888,0.012995604,1085.8624,0.0011,4838.598,4.5588,70.86449828925204,1.1350759999999998,6.404605489189528,6.15617841636513,-0.5984713665460518,K
49081,10.23401,10.743865,9.541076,15.710555258249885,0.027777469,565.5863,0.0013,4693.797,4.5104,63.651474028894214,1.2027889999999992,6.489957484218515,6.213667672918675,-0.6214670691674699,K
49082,7.3480377,7.6304803,6.891166,14.507252768090789,0.018156102,799.02905,0.0002,5867.9834,4.0098,68.93103856296867,0.7393143000000002,3.2730839183077656,3.155763590369011,0.6016945638523957,G
49083,10.992022,11.601302,10.252173,13.668471049413622,0.014889363,918.0024,0.0846,4612.9736,4.5991,73.16107239682086,1.3491289999999996,6.919666528144798,6.586021686248177,-0.7704086744992709,K
49087,10.90292,11.191598,10.020878,13.834547067024207,0.015010658,921.6483,0.0033,4575.849,4.5877,72.2828145479069,1.170720000000001,6.86713124247332,6.604444726126438,-0.7777778904505752,K
49088,17.894066,19.924454,16.55945,10.435262761986571,0.101025365,103.29349,0.4961,3071.0242,5.1002,95.82892379507548,3.3650040000000025,14.442744105788616,12.490482945801844,-3.1321931783207377,M
49090,11.126435,11.8743925,10.189999,12.423456518257732,0.6097561,20.374468,0.1774,4125.0425,4.1227,80.49289652444006,1.6843935000000005,6.923061990311286,6.420247221537007,-0.7040988886148029,K
49093,7.849399,8.179576,7.3452883,24.52211854344779,0.022501834,1089.7832,0.0001,5584.22,4.3983,40.77951088231714,0.8342877000000009,4.940955580708991,4.797088937711486,-0.054835575084594274,G
49094,8.974149,9.308624,8.468383,14.000891761081844,0.015639076,895.2506,0.0752,5734.2954,4.3801,71.42402191692469,0.8402410000000007,4.76785159927789,4.62972749074226,0.012109003703096023,G
49096,11.004597,11.655155,10.230763,14.852042677907418,0.015321655,969.34973,0.1243,4506.8438,4.6171,67.33080571385048,1.424392000000001,7.105573464773627,6.739227942587824,-0.8316911770351297,K
49103,8.453588,8.763766,7.969437,18.713914747005376,0.022277722,840.0282,0.0001,5719.717,4.4329,53.43617375194152,0.7943290000000003,4.946632352953891,4.814311233380151,-0.061724493352060254,G
49104,10.408744,10.810141,9.838136,10.089691091344216,0.093287244,108.15724,0.0045,5197.518,4.4434,99.1110620678847,0.9720049999999993,5.611089576435946,5.423633349827616,-0.3054533399310465,K
49105,16.245338,17.784357,15.045479,10.80262316365351,0.05129033,210.61716,0.599,3380.2832,5.0059,92.57010865329437,2.7388779999999997,12.089724443133477,10.813984132606763,-2.461593653042705,M
49108,15.123938,16.670963,13.916387,10.1935980037859,0.025388038,401.51184,0.5481,3439.433,4.7976,98.10078832112079,2.754576,10.913349629179251,9.617475513450046,-1.9829902053800184,M
49111,13.230351,14.121025,12.29649,10.236896759260905,0.012625726,810.7967,0.2984,4027.6194,4.7091,97.68585378135622,1.8245349999999991,8.559639250748365,7.982792616898195,-1.3291170467592779,K
49112,13.463523,14.4285965,12.490668,11.058761744441124,0.014407625,767.5631,0.3789,3949.9749,4.7452,90.42603711963206,1.9379285,8.946623879096247,8.303155507509608,-1.4572622030038431,K
49114,13.611577,14.723332,12.565034,10.973502303222736,0.014490908,757.26807,0.4087,3777.506,4.7008,91.12860893156386,2.1582979999999985,9.202948164431287,8.404603295672839,-1.4978413182691357,K
49116,9.317325,9.683596,8.777769,15.875132132274125,0.014068772,1128.395,0.088,5545.5044,4.524,62.99160168670352,0.9058270000000004,5.390040223106151,5.23291174354565,-0.2291646974182598,G
49117,14.1170845,15.160609,13.097988,10.147866702539764,0.01878378,540.2462,0.2895,3742.3235,4.7924,98.54287894318955,2.0626209999999983,9.599120863072152,8.859458269526332,-1.6797833078105329,K
49118,12.070111,12.847013,11.2126875,12.70381035671278,0.013844137,917.63104,0.3227,4306.794,4.6501,78.71654030726248,1.634325500000001,7.726243118988506,7.267081009779119,-1.0428324039116477,K
49124,10.305605,10.872807,9.595582,17.35208788132977,0.01440965,1204.1991,0.0002,4582.201,4.5688,57.62995247828156,1.2772249999999996,6.811047257139126,6.502163692690878,-0.7368654770763513,K
49126,13.55652,15.197638,12.324045,29.542122163466846,0.014394252,2052.3557,0.0,3005.0413,4.3311,33.84997172737462,2.8735929999999996,12.376246658134814,10.908728448579609,-2.4994913794318436,M
49127,15.357026,16.877544,14.157352,10.03945873410902,0.027660828,362.9486,0.4225,3386.2434,4.8455,99.60696353106209,2.720192000000001,11.218671802199836,9.943077494758988,-2.1132309979035955,M
49128,11.69886,12.346255,10.926616,10.347084418228937,0.015525493,666.4577,0.1222,4504.1675,4.594,96.64558242496348,1.419639,7.014931616332127,6.650749961788527,-0.7962999847154109,K
49129,16.696537,18.224762,15.4949875,10.091893392280252,0.105412796,95.73689,0.5941,3358.2905,4.9237,99.08943358091213,2.7297744999999978,12.389845563410127,11.122300270568864,-2.584920108227546,M
49131,14.016,15.339776,12.884776,12.796619547272226,0.029374074,435.6433,0.5522,3575.8774,4.689,78.14563809652087,2.455,10.022378321261698,8.999276291261697,-1.7357105165046791,M
49133,8.657383,8.983539,8.158562,11.81332728124789,0.051128924,231.0498,0.0005,5606.0566,4.206,84.65015623391464,0.8249770000000005,4.159831199381678,4.018744180010055,0.25650232799597816,G
49136,16.664522,18.308498,15.4308,10.501320779219906,0.049283493,213.07988,0.6028,3289.8323,4.9473,95.226116887964,2.8776980000000005,12.5792970816609,11.167941624422767,-2.603176649769107,M
49137,8.518155,8.857821,8.006216,19.35768403489175,0.01287718,1503.2549,0.0093,5587.0444,4.4566,51.65907234551016,0.8516049999999993,5.09124401678759,4.94312198412006,-0.11324879364802386,G
